Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
HK,Gaming Sirius M,HK Gaming Sirius M,Medium,121.7,61.7,37.8,54,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3360,Optical,Centered (50%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Atompalm,Hydrogen,Atompalm Hydrogen,Medium,123.8,64.5,39.5,48,Symmetrical,Right,Back - moderate,Outward - aggressive,Flat,No,No,PMW3360,Optical,Centered (52%),12000,8000,250,50,2,1,No,D2F-01F,Red,Plastic,Wired,PixArt,Omron,Kailh
Fantech,X11 Daredevil,Fantech X11 Daredevil,Large,130,75,42,123,Ergonomic,Right,Center,Flat,Flat,Yes,No,PMW3325,Optical,Centered (48%),8000,1000,100,20,3,2,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wired,PixArt,Huano,Unspecified
Delux,M800 Pro,Delux M800 Pro,Medium,124,64,38,70,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (54%),19000,1000,400,50,2,1,No,Transparent Blue Shell Pink Dot,Red,Plastic,Wireless,PixArt,Huano,Huano
Logitech,M510,Logitech M510,Medium,120,65,41,129,Symmetrical,Right,Back - minimal,Outward - aggressive,Inward,No,No,,-,Forward (61%),1000,125,,,2,0,No,Mechanical Switches,,Plastic,Wireless,-,Unspecified,-
CryoMods,Fractal Wireless,CryoMods Fractal Wireless,Small,116,61,36,64,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,HERO 12K,Optical,-,12000,1000,400,40,2,0,No,D2FC-F-7N(10M),Silver,Plastic,Wireless,Logitech,Omron,TTC
Logitech,G502 X Plus,Logitech G502 X Plus,Large,131.4,79.2,41.1,106,Ergonomic,Right,Center,Flat,Inward,Yes,No,HERO 25K,Optical,Centered (47%),25600,1000,400,40,3,2,No,LIGHTFORCE,,Plastic,Wireless,Logitech,Logitech,-
Logitech,G502 X Lightspeed,Logitech G502 X Lightspeed,Large,131.4,79.2,41.1,100,Ergonomic,Right,Center,Flat,Inward,Yes,No,HERO 25K,Optical,Centered (47%),25600,1000,400,40,3,2,No,LIGHTFORCE,,Plastic,Wireless,Logitech,Logitech,-
Finalmouse,Starlight-12 Medium,Finalmouse Starlight-12 Medium,Medium,121.3,62,37,47,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Centered (50%),20000,1000,400,50,2,1,No,D2FC-F-7N(20M) Kailh GM 8.0,Silver,Magnesium (metal),Wireless,PixArt,Omron,TTC
Logitech,G502 X,Logitech G502 X,Large,131.4,79.2,41.1,89,Ergonomic,Right,Center,Flat,Inward,Yes,No,HERO 25K,Optical,Centered (47%),25600,1000,400,40,3,2,No,LIGHTFORCE,,Plastic,Wired,Logitech,Logitech,-
Microsoft,Sidewinder X8,Microsoft Sidewinder X8,Large,125.6,78.8,42,145,Ergonomic,Right,Back - moderate,Flat,Flat,No,Yes,BlueTrack,Optical,Backward (45%),4000,500,120,75,4,4,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,Microsoft,Unspecified,Unspecified
Razer,Basilisk,Razer Basilisk,Large,123,72,42,110,Ergonomic,Right,Back - minimal,Flat,Flat,Yes,No,5G,Optical,Centered (47%),16000,1000,450,50,3,2,No,Mechanical Mouse Switches,,Plastic,Wired,Razer,Razer,-
Logitech,M185,Logitech M185,Fingertip,99,60,39,74,Symmetrical,Ambidextrous,Back - moderate,Outward - moderate,Inward,No,No,,-,Centered (49%),1000,125,,,0,0,No,Mechanical Switches,,Plastic,Wireless,-,Unspecified,-
Logitech,M280,Logitech M280,Small,105.4,67.9,38.4,91,Ergonomic,Right,Back - minimal,Inward - slight,Inward,Yes,No,1855,Optical,Centered (49%),1000,130,,,0,0,No,Mechanical Switches,,Plastic,Wireless,PixArt,Unspecified,-
Lethal,Gaming Gear LA-1,Lethal Gaming Gear LA-1,Medium,122,63,38,52,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0,No,Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Logitech,M187,Logitech M187,Fingertip,81.9,49.4,31.8,52,Symmetrical,Ambidextrous,Back - minimal,Outward - slight,Inward,No,No,VB010411,Optical,Backward (42%),1000,125,,,0,0,No,Mechanical Switches,,Plastic,Wireless,Logitech,Unspecified,-
Logitech,M238,Logitech M238,Fingertip,95,55,38,84,Symmetrical,Ambidextrous,Back - minimal,Outward - moderate,Inward,No,No,VB010411,Optical,Centered (47%),1000,125,,,0,0,No,Mechanical Switches,,Plastic,Wireless,Logitech,Unspecified,-
Razer,Basilisk V3 Pro,Razer Basilisk V3 Pro,Large,130,75,42,112,Ergonomic,Right,Back - minimal,Flat,Flat,Yes,No,Focus Pro 30K,Optical,Backward (46%),30000,1000,750,70,3,2,No,Optical Mouse Switches Gen-3,,Plastic,Wireless,Razer,Razer,-
Delux,M700,Delux M700,Large,128.2,67,38.7,67,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3389,Optical,Centered (52%),16000,1000,400,50,2,2,No,D2FC-F-7N(10M),Gray,Plastic,Wired,PixArt,Omron,Kailh
Zowie,S2-C,Zowie S2-C,Medium,120,64.2,38.1,69,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (54%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (24 steps),Plastic,Wired,PixArt,Huano,Zowie
HyperX,Pulsefire Raid,HyperX Pulsefire Raid,Large,127.8,71,41.5,95,Ergonomic,Right,Back - minimal,Outward - aggressive,Inward,No,No,PMW3389,Optical,Centered (52%),16000,1000,400,50,5,1,No,D2FC-F-7N(20M),Silver,Plastic,Wired,PixArt,Omron,TTC
Fantech,Helios XD3,Fantech Helios XD3,Medium,120,64,38.3,83,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3335,Optical,Forward (54%),16000,1000,400,40,2,1,No,Blue Shell Blue Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Logitech,G100s,Logitech G100s,Small,117,63,37,111,Symmetrical,Ambidextrous,Back - minimal,Inward - slight,Inward,No,No,AM010,Optical,Centered (49%),2500,500,120,20,0,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,Avago,Omron,Unspecified
ASUS,ROG Spatha,ASUS ROG Spatha,Large,137,89,45,168,Ergonomic,Right,Back - minimal,Outward - slight,Flat,Yes,Yes,ADNS-A9800,Optical,Centered (50%),8200,2000,150,30,6,1,Yes,D2FC-F-7N(20M),Encoder,Plastic,Wired,Avago,Omron,Alps
Gamesense,MVP Wired,Gamesense MVP Wired,Medium,123,66,40,65,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3389,Optical,Forward (54%),19000,1000,400,50,2,1,No,GM 4.0,Encoder,Plastic,Wired,PixArt,Kailh,F-Switch
Gamesense,MVP Wireless,Gamesense MVP Wireless,Medium,123,66,40,75,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3370,Optical,Forward (54%),19000,1000,400,50,2,1,No,GM 4.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
LAMZU,Atlantis,LAMZU Atlantis,Medium,123,66,38,55,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3395,Optical,Forward (58%),26000,1000,650,50,2,0,No,Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Microsoft,Classic IntelliMouse,Microsoft Classic IntelliMouse,Large,132,69,43,100,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3808(EK),Optical,Forward (55%),3200,1000,,,2,0,No,Mechanical Switches,,Plastic,Wired,PixArt,Unspecified,-
Microsoft,Pro IntelliMouse,Microsoft Pro IntelliMouse,Large,132,69,43,109,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PMW3389,Optical,Forward (55%),16000,1000,400,50,2,0,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Fnatic,Bolt,Fnatic Bolt,Medium,120.9,63,38.5,67,Symmetrical,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3370,Optical,Centered (52%),19000,1000,400,50,2,1,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,Alps
Razer,DeathAdder V3 Pro,Razer DeathAdder V3 Pro,Large,128,68,44,63,Ergonomic,Right,Center,Outward - slight,Inward,No,No,Focus Pro 30K,Optical,Centered (51%),30000,8000,750,70,2,0,No,Optical Mouse Switches Gen-3,Yellow,Plastic,Wireless,Razer,Razer,RAESHA
G-Wolves,HTS,G-Wolves HTS,Small,113,61,40,49,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PMW3389,Optical,Centered (52%),16000,1000,400,50,2,1,No,Mechanical Switches,Gold,Plastic,Wired,PixArt,Unspecified,TTC
G-Wolves,HTS Wireless,G-Wolves HTS Wireless,Small,113,61,40,58,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3370,Optical,Centered (52%),19000,1000,400,50,2,1,No,GM 8.0,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Zaunkoenig,M2K,Zaunkoenig M2K,Fingertip,79,60,29,24,Symmetrical,Ambidextrous,Back - aggressive,Outward - slight,Flat,No,No,PMW3360,Optical,Backward (43%),12000,8000,250,50,0,0,No,D2F-01F,Encoder,Carbon fiber,Wired,PixArt,Omron,Alps
G-Wolves,HSK,G-Wolves HSK,Fingertip,82,58,35,38,Symmetrical,Ambidextrous,Back - aggressive,Outward - slight,Flat,No,No,PMW3389,Optical,Backward (42%),16000,1000,400,50,0,0,No,GM 8.0,Gold,Plastic,Wired,PixArt,Kailh,TTC
G-Wolves,HSK Plus,G-Wolves HSK Plus,Fingertip,89,58.5,36,38,Symmetrical,Right,Back - aggressive,Outward - slight,Flat,No,No,PAW3370,Optical,Centered (51%),19000,1000,400,50,2,0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
G-Wolves,HTS Plus,G-Wolves HTS Plus,Small,117,61,40,48,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3370,Optical,Forward (58%),19000,1000,400,50,2,1,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
Fantech,Aria XD7,Fantech Aria XD7,Small,113.5,65,38.3,59,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot Kailh GM 8.0,Gold,Plastic,Wireless,PixArt,Huano,TTC
Pulsar,X2 Mini,Pulsar X2 Mini,Small,116,61,37,52,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,0,No,GM 8.0,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Pulsar,X2,Pulsar X2,Medium,120,63,38,56,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,0,No,GM 8.0,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Zowie,ZA13-C,Zowie ZA13-C,Medium,121.7,62.8,40.2,65,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (56%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (24 steps),Plastic,Wired,PixArt,Huano,Zowie
Glorious,Model O- Wireless,Glorious Model O- Wireless,Medium,120,63,36,65,Symmetrical,Right,Center,Outward - slight,Inward,No,No,BAMF,Optical,Forward (55%),19000,1000,400,50,2,1,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
VAXEE,XE,VAXEE XE,Medium,124,66,38.7,67,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PMW3389,Optical,Centered (53%),3200,1000,400,50,2,1,No,Black Shell Blue Dot,Encoder,Plastic,Wired,PixArt,Huano,Alps
Logitech,G303 Daedalus Apex,Logitech G303 Daedalus Apex,Small,115,65,37,88,Symmetrical,Right,Back - moderate,Inward - aggressive,Inward - aggressive,No,No,PMW3366,Optical,Centered (49%),12000,1000,400,40,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
Logitech,G3,Logitech G3,Small,115,63,38,88,Symmetrical,Ambidextrous,Back - minimal,Inward - slight,Flat,No,No,S6006,Laser,Centered (47%),2000,500,65,20,1,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,Avago,Unspecified,Unspecified
Logitech,MX518,Logitech MX518,Large,131,73,43,106,Ergonomic,Right,Center,Outward - slight,Inward,Yes,No,ADNS-3080,Optical,Centered (51%),1600,125,40,15,2,3,No,D2FC-F-7N(10M),,Plastic,Wired,Avago,Omron,-
Logitech,G400,Logitech G400,Large,131,73,43,108,Ergonomic,Right,Center,Outward - slight,Inward,Yes,No,ADNS-3095,Optical,Centered (51%),3600,1000,60,20,2,3,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,Avago,Omron,Unspecified
Logitech,G400s,Logitech G400s,Large,131,73,43,109,Ergonomic,Right,Center,Outward - slight,Inward,Yes,No,ADNS-3095,Optical,Centered (51%),4000,1000,60,20,2,3,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,Avago,Omron,Unspecified
Logitech,G MX518,Logitech G MX518,Large,131,73,43,101,Ergonomic,Right,Center,Outward - slight,Inward,Yes,No,HERO 25K,Optical,Centered (51%),25600,1000,400,40,2,3,No,D2FC-F-7N(20M),,Plastic,Wired,Logitech,Omron,-
Dream,Machines DM1 FPS,Dream Machines DM1 FPS,Large,126,68,39,83,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PMW3389,Optical,Centered (52%),16000,1000,400,50,2,1,No,Blue Shell White Dot,Black,Plastic,Wired,PixArt,Huano,TTC
Dream,Machines DM2 Comfy S,Dream Machines DM2 Comfy S,Large,131,85,39,94,Ergonomic,Right,Center,Flat,Flat,Yes,Yes,PMW3360,Optical,Backward (39%),12000,1000,250,50,2,2,No,D2FC-F-7N(20M),Black,Plastic,Wired,PixArt,Omron,TTC
Dream,Machines DM4 Evo,Dream Machines DM4 Evo,Large,126,66,40,97,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PMW3389,Optical,Centered (50%),16000,1000,400,50,2,2,No,Blue Shell White Dot,Encoder,Plastic,Wired,PixArt,Huano,Alps
Endgame,Gear XM2w,Endgame Gear XM2w,Medium,122,66,38.5,63,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3395,Optical,Forward (56%),26000,1000,650,50,2,0,No,GM 8.0,Silver,Plastic,Wireless,PixArt,Kailh,TTC
Dream,Machines DM4 Evo S,Dream Machines DM4 Evo S,Large,126,66,40,97,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Centered (50%),19000,1000,400,50,2,2,No,GM 8.0,Unspecified,Plastic,Wired,PixArt,Kailh,Huano
Dream,Machines DM5 Blink,Dream Machines DM5 Blink,Large,125,66,42,95,Ergonomic,Right,Center,Flat,Inward,Yes,No,PMW3389,Optical,Backward (45%),16000,1000,400,50,3,2,No,Blue Shell White Dot,Black,Plastic,Wired,PixArt,Huano,TTC
Dream,Machines DM6 Holey S,Dream Machines DM6 Holey S,Large,129,66,40,69,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PMW3389,Optical,Centered (52%),16000,1000,400,50,2,1,No,Blue Shell White Dot,Brown,Plastic,Wired,PixArt,Huano,F-Switch
